           ﻿nama_variabel;nama_variabel_turunan;nama_tahun;nama_turunan_tahun;data_content;nama_item_vertical_variabel
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2015;Tahun;28.23;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2015;Tahun;52.04;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;89.01;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;80.87;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.77;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;76.54;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.04;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.35;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.16;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;76.68;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;70.35;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;88.25;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;86.79;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;79.09;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.96;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;87.41;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;80.98;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;79.23;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;85.95;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;84.04;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;66.62;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;63.41;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;72.59;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;72.89;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;85.13;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;83.02;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;82.35;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;77.31;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;78.08;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;82.75;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;68.81;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;75.58;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;86.29;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;76.39;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;76.33;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;50.57;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2015;Tahun;79.05;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;96.47;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.76;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;87.85;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;90.44;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;93.12;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;90.27;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.15;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;94.46;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;90.05;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;97.85;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;96.56;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.42;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.91;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;95.98;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;91.76;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;91.66;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;96.73;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;94.4;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;78.94;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;83.99;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;93.18;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;87.15;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;94.65;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.11;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;93.41;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;87.06;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;91.18;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.21;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;85.72;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;90.27;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;91.56;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;92.25;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;82.45;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;62.34;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2015;Tahun;91.44;INDONESIA
